dataset	short_step	short_pairs	short_mean_score	short_status	long_step	long_pairs	long_mean_score	long_status	renders_dir	message
flower_0	1	28	0.140018	success	5	24	0.246290	success	/mnt/data2/experiments/3dgs/abl_color_patch/flower_0/train/ours_31500/renders	
flower_1	1	28	0.151947	success	5	24	0.261088	success	/mnt/data2/experiments/3dgs/abl_color_patch/flower_1/train/ours_31500/renders	
flower_2	1	28	0.116632	success	5	24	0.237833	success	/mnt/data2/experiments/3dgs/abl_color_patch/flower_2/train/ours_31500/renders	
flower_3	1	28	0.136771	success	5	24	0.251191	success	/mnt/data2/experiments/3dgs/abl_color_patch/flower_3/train/ours_31500/renders	
flower_4	1	28	0.113034	success	5	24	0.220219	success	/mnt/data2/experiments/3dgs/abl_color_patch/flower_4/train/ours_31500/renders	
flower_5	1	28	0.128182	success	5	24	0.234790	success	/mnt/data2/experiments/3dgs/abl_color_patch/flower_5/train/ours_31500/renders	
flower_6	1	28	0.131423	success	5	24	0.237550	success	/mnt/data2/experiments/3dgs/abl_color_patch/flower_6/train/ours_31500/renders	
flower_7	1	28	0.117993	success	5	24	0.240674	success	/mnt/data2/experiments/3dgs/abl_color_patch/flower_7/train/ours_31500/renders	
flower_8	1	28	0.104710	success	5	24	0.234503	success	/mnt/data2/experiments/3dgs/abl_color_patch/flower_8/train/ours_31500/renders	
flower_9	1	28	0.137598	success	5	24	0.249952	success	/mnt/data2/experiments/3dgs/abl_color_patch/flower_9/train/ours_31500/renders	
flower_10	1	28	0.124339	success	5	24	0.229746	success	/mnt/data2/experiments/3dgs/abl_color_patch/flower_10/train/ours_31500/renders	
flower_11	1	28	0.143261	success	5	24	0.258288	success	/mnt/data2/experiments/3dgs/abl_color_patch/flower_11/train/ours_31500/renders	
flower_12	1	28	0.121146	success	5	24	0.235353	success	/mnt/data2/experiments/3dgs/abl_color_patch/flower_12/train/ours_31500/renders	
flower_13	1	28	0.117036	success	5	24	0.236251	success	/mnt/data2/experiments/3dgs/abl_color_patch/flower_13/train/ours_31500/renders	
flower_14	1	28	0.111951	success	5	24	0.223928	success	/mnt/data2/experiments/3dgs/abl_color_patch/flower_14/train/ours_31500/renders	
flower_15	1	28	0.080135	success	5	24	0.182365	success	/mnt/data2/experiments/3dgs/abl_color_patch/flower_15/train/ours_31500/renders	
flower_16	1	28	0.114448	success	5	24	0.231751	success	/mnt/data2/experiments/3dgs/abl_color_patch/flower_16/train/ours_31500/renders	
flower_17	1	28	0.092371	success	5	24	0.219186	success	/mnt/data2/experiments/3dgs/abl_color_patch/flower_17/train/ours_31500/renders	
flower_18	1	28	0.123764	success	5	24	0.241855	success	/mnt/data2/experiments/3dgs/abl_color_patch/flower_18/train/ours_31500/renders	
flower_19	1	28	0.140958	success	5	24	0.265530	success	/mnt/data2/experiments/3dgs/abl_color_patch/flower_19/train/ours_31500/renders	
flower_20	1	28	0.143494	success	5	24	0.261737	success	/mnt/data2/experiments/3dgs/abl_color_patch/flower_20/train/ours_31500/renders	
flower_21	1	28	0.119340	success	5	24	0.242770	success	/mnt/data2/experiments/3dgs/abl_color_patch/flower_21/train/ours_31500/renders	
flower_22	1	28	0.179210	success	5	24	0.302867	success	/mnt/data2/experiments/3dgs/abl_color_patch/flower_22/train/ours_31500/renders	
flower_23	1	28	0.146846	success	5	24	0.259710	success	/mnt/data2/experiments/3dgs/abl_color_patch/flower_23/train/ours_31500/renders	
flower_24	1	28	0.133571	success	5	24	0.250650	success	/mnt/data2/experiments/3dgs/abl_color_patch/flower_24/train/ours_31500/renders	
flower_25	1	28	0.149114	success	5	24	0.267246	success	/mnt/data2/experiments/3dgs/abl_color_patch/flower_25/train/ours_31500/renders	
flower_26	1	28	0.167405	success	5	24	0.287874	success	/mnt/data2/experiments/3dgs/abl_color_patch/flower_26/train/ours_31500/renders	
flower_27	1	28	0.122745	success	5	24	0.248560	success	/mnt/data2/experiments/3dgs/abl_color_patch/flower_27/train/ours_31500/renders	
flower_28	1	28	0.117764	success	5	24	0.234332	success	/mnt/data2/experiments/3dgs/abl_color_patch/flower_28/train/ours_31500/renders	
flower_29	1	28	0.128606	success	5	24	0.243898	success	/mnt/data2/experiments/3dgs/abl_color_patch/flower_29/train/ours_31500/renders	
flower_30	1	28	0.167063	success	5	24	0.294511	success	/mnt/data2/experiments/3dgs/abl_color_patch/flower_30/train/ours_31500/renders	
flower_31	1	28	0.129646	success	5	24	0.250371	success	/mnt/data2/experiments/3dgs/abl_color_patch/flower_31/train/ours_31500/renders	
flower_32	1	28	0.138635	success	5	24	0.262527	success	/mnt/data2/experiments/3dgs/abl_color_patch/flower_32/train/ours_31500/renders	
flower_33	1	28	0.150814	success	5	24	0.277305	success	/mnt/data2/experiments/3dgs/abl_color_patch/flower_33/train/ours_31500/renders	
flower_34	1	28	0.134316	success	5	24	0.255196	success	/mnt/data2/experiments/3dgs/abl_color_patch/flower_34/train/ours_31500/renders	
flower_35	1	28	0.122003	success	5	24	0.233896	success	/mnt/data2/experiments/3dgs/abl_color_patch/flower_35/train/ours_31500/renders	
flower_36	1	28	0.100871	success	5	24	0.224150	success	/mnt/data2/experiments/3dgs/abl_color_patch/flower_36/train/ours_31500/renders	
flower_37	1	28	0.190413	success	5	24	0.304834	success	/mnt/data2/experiments/3dgs/abl_color_patch/flower_37/train/ours_31500/renders	
flower_38	1	28	0.159638	success	5	24	0.292537	success	/mnt/data2/experiments/3dgs/abl_color_patch/flower_38/train/ours_31500/renders	
flower_39	1	28	0.114944	success	5	24	0.243166	success	/mnt/data2/experiments/3dgs/abl_color_patch/flower_39/train/ours_31500/renders	
flower_40	1	28	0.150961	success	5	24	0.268234	success	/mnt/data2/experiments/3dgs/abl_color_patch/flower_40/train/ours_31500/renders	
flower_41	1	28	0.133931	success	5	24	0.277721	success	/mnt/data2/experiments/3dgs/abl_color_patch/flower_41/train/ours_31500/renders	
flower_42	1	28	0.137378	success	5	24	0.260634	success	/mnt/data2/experiments/3dgs/abl_color_patch/flower_42/train/ours_31500/renders	
flower_43	1	28	0.131992	success	5	24	0.258761	success	/mnt/data2/experiments/3dgs/abl_color_patch/flower_43/train/ours_31500/renders	
flower_44	1	28	0.130274	success	5	24	0.244206	success	/mnt/data2/experiments/3dgs/abl_color_patch/flower_44/train/ours_31500/renders	
flower_45	1	28	0.144192	success	5	24	0.267344	success	/mnt/data2/experiments/3dgs/abl_color_patch/flower_45/train/ours_31500/renders	
flower_46	1	28	0.141801	success	5	24	0.256578	success	/mnt/data2/experiments/3dgs/abl_color_patch/flower_46/train/ours_31500/renders	
flower_47	1	28	0.179597	success	5	24	0.313769	success	/mnt/data2/experiments/3dgs/abl_color_patch/flower_47/train/ours_31500/renders	
flower_48	1	28	0.107370	success	5	24	0.224191	success	/mnt/data2/experiments/3dgs/abl_color_patch/flower_48/train/ours_31500/renders	
flower_49	1	28	0.131150	success	5	24	0.252133	success	/mnt/data2/experiments/3dgs/abl_color_patch/flower_49/train/ours_31500/renders	
flower_50	1	28	0.150786	success	5	24	0.262260	success	/mnt/data2/experiments/3dgs/abl_color_patch/flower_50/train/ours_31500/renders	
flower_51	1	28	0.144890	success	5	24	0.266133	success	/mnt/data2/experiments/3dgs/abl_color_patch/flower_51/train/ours_31500/renders	
flower_52	1	28	0.074658	success	5	24	0.176361	success	/mnt/data2/experiments/3dgs/abl_color_patch/flower_52/train/ours_31500/renders	
flower_53	1	28	0.158738	success	5	24	0.288084	success	/mnt/data2/experiments/3dgs/abl_color_patch/flower_53/train/ours_31500/renders	
flower_54	1	28	0.157347	success	5	24	0.268618	success	/mnt/data2/experiments/3dgs/abl_color_patch/flower_54/train/ours_31500/renders	
flower_55	1	28	0.095890	success	5	24	0.243639	success	/mnt/data2/experiments/3dgs/abl_color_patch/flower_55/train/ours_31500/renders	
flower_56	1	28	0.129539	success	5	24	0.241590	success	/mnt/data2/experiments/3dgs/abl_color_patch/flower_56/train/ours_31500/renders	
flower_57	1	28	0.150501	success	5	24	0.279688	success	/mnt/data2/experiments/3dgs/abl_color_patch/flower_57/train/ours_31500/renders	
flower_58	1	28	0.123486	success	5	24	0.238187	success	/mnt/data2/experiments/3dgs/abl_color_patch/flower_58/train/ours_31500/renders	
flower_59	1	28	0.124902	success	5	24	0.242587	success	/mnt/data2/experiments/3dgs/abl_color_patch/flower_59/train/ours_31500/renders	
flower_60	1	28	0.134728	success	5	24	0.263026	success	/mnt/data2/experiments/3dgs/abl_color_patch/flower_60/train/ours_31500/renders	
flower_61	1	28	0.134074	success	5	24	0.248459	success	/mnt/data2/experiments/3dgs/abl_color_patch/flower_61/train/ours_31500/renders	
flower_62	1	28	0.150436	success	5	24	0.268207	success	/mnt/data2/experiments/3dgs/abl_color_patch/flower_62/train/ours_31500/renders	
flower_63	1	28	0.115644	success	5	24	0.230632	success	/mnt/data2/experiments/3dgs/abl_color_patch/flower_63/train/ours_31500/renders	
flower_64	1	28	0.148407	success	5	24	0.263136	success	/mnt/data2/experiments/3dgs/abl_color_patch/flower_64/train/ours_31500/renders	
flower_65	1	28	0.145330	success	5	24	0.282108	success	/mnt/data2/experiments/3dgs/abl_color_patch/flower_65/train/ours_31500/renders	
flower_66	1	28	0.153289	success	5	24	0.275726	success	/mnt/data2/experiments/3dgs/abl_color_patch/flower_66/train/ours_31500/renders	
flower_67	1	28	0.145257	success	5	24	0.256821	success	/mnt/data2/experiments/3dgs/abl_color_patch/flower_67/train/ours_31500/renders	
flower_68	1	28	0.141210	success	5	24	0.258576	success	/mnt/data2/experiments/3dgs/abl_color_patch/flower_68/train/ours_31500/renders	
flower_69	1	28	0.121400	success	5	24	0.233458	success	/mnt/data2/experiments/3dgs/abl_color_patch/flower_69/train/ours_31500/renders	
flower_70	1	28	0.121827	success	5	24	0.219431	success	/mnt/data2/experiments/3dgs/abl_color_patch/flower_70/train/ours_31500/renders	
flower_71	1	28	0.088748	success	5	24	0.215101	success	/mnt/data2/experiments/3dgs/abl_color_patch/flower_71/train/ours_31500/renders	
flower_72	1	28	0.166022	success	5	24	0.295816	success	/mnt/data2/experiments/3dgs/abl_color_patch/flower_72/train/ours_31500/renders	
flower_73	1	28	0.113750	success	5	24	0.245082	success	/mnt/data2/experiments/3dgs/abl_color_patch/flower_73/train/ours_31500/renders	
flower_74	1	28	0.171285	success	5	24	0.294588	success	/mnt/data2/experiments/3dgs/abl_color_patch/flower_74/train/ours_31500/renders	
flower_75	1	28	0.128757	success	5	24	0.245658	success	/mnt/data2/experiments/3dgs/abl_color_patch/flower_75/train/ours_31500/renders	
flower_76	1	28	0.136379	success	5	24	0.252757	success	/mnt/data2/experiments/3dgs/abl_color_patch/flower_76/train/ours_31500/renders	
flower_77	1	28	0.129937	success	5	24	0.241839	success	/mnt/data2/experiments/3dgs/abl_color_patch/flower_77/train/ours_31500/renders	
flower_78	1	28	0.139910	success	5	24	0.253043	success	/mnt/data2/experiments/3dgs/abl_color_patch/flower_78/train/ours_31500/renders	
flower_79	1	28	0.130703	success	5	24	0.245202	success	/mnt/data2/experiments/3dgs/abl_color_patch/flower_79/train/ours_31500/renders	
flower_80	1	28	0.152601	success	5	24	0.272750	success	/mnt/data2/experiments/3dgs/abl_color_patch/flower_80/train/ours_31500/renders	
flower_81	1	28	0.136877	success	5	24	0.267317	success	/mnt/data2/experiments/3dgs/abl_color_patch/flower_81/train/ours_31500/renders	
flower_82	1	28	0.126231	success	5	24	0.248110	success	/mnt/data2/experiments/3dgs/abl_color_patch/flower_82/train/ours_31500/renders	
flower_83	1	28	0.164677	success	5	24	0.289653	success	/mnt/data2/experiments/3dgs/abl_color_patch/flower_83/train/ours_31500/renders	
flower_84	1	28	0.174388	success	5	24	0.301849	success	/mnt/data2/experiments/3dgs/abl_color_patch/flower_84/train/ours_31500/renders	
flower_85	1	28	0.114705	success	5	24	0.235288	success	/mnt/data2/experiments/3dgs/abl_color_patch/flower_85/train/ours_31500/renders	
flower_86	1	28	0.153750	success	5	24	0.267441	success	/mnt/data2/experiments/3dgs/abl_color_patch/flower_86/train/ours_31500/renders	
flower_87	1	28	0.122441	success	5	24	0.227872	success	/mnt/data2/experiments/3dgs/abl_color_patch/flower_87/train/ours_31500/renders	
flower_88	1	28	0.141546	success	5	24	0.265907	success	/mnt/data2/experiments/3dgs/abl_color_patch/flower_88/train/ours_31500/renders	
flower_89	1	28	0.139155	success	5	24	0.241100	success	/mnt/data2/experiments/3dgs/abl_color_patch/flower_89/train/ours_31500/renders	
flower_90	1	28	0.132495	success	5	24	0.242162	success	/mnt/data2/experiments/3dgs/abl_color_patch/flower_90/train/ours_31500/renders	
flower_91	1	28	0.137066	success	5	24	0.253200	success	/mnt/data2/experiments/3dgs/abl_color_patch/flower_91/train/ours_31500/renders	
flower_92	1	28	0.174413	success	5	24	0.312420	success	/mnt/data2/experiments/3dgs/abl_color_patch/flower_92/train/ours_31500/renders	
flower_93	1	28	0.143334	success	5	24	0.248198	success	/mnt/data2/experiments/3dgs/abl_color_patch/flower_93/train/ours_31500/renders	
flower_94	1	28	0.141219	success	5	24	0.262138	success	/mnt/data2/experiments/3dgs/abl_color_patch/flower_94/train/ours_31500/renders	
flower_95	1	28	0.139081	success	5	24	0.261568	success	/mnt/data2/experiments/3dgs/abl_color_patch/flower_95/train/ours_31500/renders	
flower_96	1	28	0.071031	success	5	24	0.202186	success	/mnt/data2/experiments/3dgs/abl_color_patch/flower_96/train/ours_31500/renders	
flower_97	1	28	0.119305	success	5	24	0.228651	success	/mnt/data2/experiments/3dgs/abl_color_patch/flower_97/train/ours_31500/renders	
flower_98	1	28	0.158091	success	5	24	0.290690	success	/mnt/data2/experiments/3dgs/abl_color_patch/flower_98/train/ours_31500/renders	
flower_99	1	28	0.123504	success	5	24	0.238065	success	/mnt/data2/experiments/3dgs/abl_color_patch/flower_99/train/ours_31500/renders	
flower_100	1	28	0.136298	success	5	24	0.267461	success	/mnt/data2/experiments/3dgs/abl_color_patch/flower_100/train/ours_31500/renders	
flower_101	1	28	0.161996	success	5	24	0.299953	success	/mnt/data2/experiments/3dgs/abl_color_patch/flower_101/train/ours_31500/renders	
flower_102	1	28	0.102046	success	5	24	0.238187	success	/mnt/data2/experiments/3dgs/abl_color_patch/flower_102/train/ours_31500/renders	
flower_103	1	28	0.107558	success	5	24	0.238942	success	/mnt/data2/experiments/3dgs/abl_color_patch/flower_103/train/ours_31500/renders	
flower_104	1	28	0.133244	success	5	24	0.257498	success	/mnt/data2/experiments/3dgs/abl_color_patch/flower_104/train/ours_31500/renders	
flower_105	1	28	0.144417	success	5	24	0.258837	success	/mnt/data2/experiments/3dgs/abl_color_patch/flower_105/train/ours_31500/renders	
flower_106	1	28	0.167907	success	5	24	0.297325	success	/mnt/data2/experiments/3dgs/abl_color_patch/flower_106/train/ours_31500/renders	
flower_107	1	28	0.120117	success	5	24	0.229779	success	/mnt/data2/experiments/3dgs/abl_color_patch/flower_107/train/ours_31500/renders	
flower_108	1	28	0.145499	success	5	24	0.261768	success	/mnt/data2/experiments/3dgs/abl_color_patch/flower_108/train/ours_31500/renders	
flower_109	1	28	0.115411	success	5	24	0.228765	success	/mnt/data2/experiments/3dgs/abl_color_patch/flower_109/train/ours_31500/renders	
flower_110	1	28	0.182650	success	5	24	0.315536	success	/mnt/data2/experiments/3dgs/abl_color_patch/flower_110/train/ours_31500/renders	
flower_111	1	28	0.101133	success	5	24	0.219385	success	/mnt/data2/experiments/3dgs/abl_color_patch/flower_111/train/ours_31500/renders	
flower_112	1	28	0.169222	success	5	24	0.295195	success	/mnt/data2/experiments/3dgs/abl_color_patch/flower_112/train/ours_31500/renders	
flower_113	1	28	0.122440	success	5	24	0.238938	success	/mnt/data2/experiments/3dgs/abl_color_patch/flower_113/train/ours_31500/renders	
flower_114	1	28	0.115809	success	5	24	0.242754	success	/mnt/data2/experiments/3dgs/abl_color_patch/flower_114/train/ours_31500/renders	
flower_115	1	28	0.160391	success	5	24	0.279397	success	/mnt/data2/experiments/3dgs/abl_color_patch/flower_115/train/ours_31500/renders	
flower_116	1	28	0.126711	success	5	24	0.242455	success	/mnt/data2/experiments/3dgs/abl_color_patch/flower_116/train/ours_31500/renders	
flower_117	1	28	0.096573	success	5	24	0.233874	success	/mnt/data2/experiments/3dgs/abl_color_patch/flower_117/train/ours_31500/renders	
flower_118	1	28	0.114222	success	5	24	0.244205	success	/mnt/data2/experiments/3dgs/abl_color_patch/flower_118/train/ours_31500/renders	
flower_119	1	28	0.118210	success	5	24	0.234353	success	/mnt/data2/experiments/3dgs/abl_color_patch/flower_119/train/ours_31500/renders	
flower_120	1	28	0.124675	success	5	24	0.233303	success	/mnt/data2/experiments/3dgs/abl_color_patch/flower_120/train/ours_31500/renders	
flower_121	1	28	0.117168	success	5	24	0.224259	success	/mnt/data2/experiments/3dgs/abl_color_patch/flower_121/train/ours_31500/renders	
flower_122	1	28	0.091733	success	5	24	0.190685	success	/mnt/data2/experiments/3dgs/abl_color_patch/flower_122/train/ours_31500/renders	
flower_123	1	28	0.109953	success	5	24	0.220065	success	/mnt/data2/experiments/3dgs/abl_color_patch/flower_123/train/ours_31500/renders	
flower_124	1	28	0.153641	success	5	24	0.275414	success	/mnt/data2/experiments/3dgs/abl_color_patch/flower_124/train/ours_31500/renders	
flower_125	1	28	0.150940	success	5	24	0.273128	success	/mnt/data2/experiments/3dgs/abl_color_patch/flower_125/train/ours_31500/renders	
flower_126	1	28	0.121963	success	5	24	0.237544	success	/mnt/data2/experiments/3dgs/abl_color_patch/flower_126/train/ours_31500/renders	
flower_127	1	28	0.124748	success	5	24	0.248042	success	/mnt/data2/experiments/3dgs/abl_color_patch/flower_127/train/ours_31500/renders	
flower_128	1	28	0.099562	success	5	24	0.214353	success	/mnt/data2/experiments/3dgs/abl_color_patch/flower_128/train/ours_31500/renders	
flower_129	1	28	0.159606	success	5	24	0.296272	success	/mnt/data2/experiments/3dgs/abl_color_patch/flower_129/train/ours_31500/renders	
flower_130	1	28	0.000882	success	5	24	0.001028	success	/mnt/data2/experiments/3dgs/abl_color_patch/flower_130/train/ours_31500/renders	
flower_131	1	28	0.117184	success	5	24	0.224632	success	/mnt/data2/experiments/3dgs/abl_color_patch/flower_131/train/ours_31500/renders	
flower_132	1	28	0.122849	success	5	24	0.232336	success	/mnt/data2/experiments/3dgs/abl_color_patch/flower_132/train/ours_31500/renders	
flower_133	1	28	0.171127	success	5	24	0.282775	success	/mnt/data2/experiments/3dgs/abl_color_patch/flower_133/train/ours_31500/renders	
flower_134	1	28	0.135355	success	5	24	0.263814	success	/mnt/data2/experiments/3dgs/abl_color_patch/flower_134/train/ours_31500/renders	
flower_135	1	28	0.112941	success	5	24	0.231541	success	/mnt/data2/experiments/3dgs/abl_color_patch/flower_135/train/ours_31500/renders	
flower_136	1	28	0.148120	success	5	24	0.260114	success	/mnt/data2/experiments/3dgs/abl_color_patch/flower_136/train/ours_31500/renders	
flower_137	1	28	0.123677	success	5	24	0.247571	success	/mnt/data2/experiments/3dgs/abl_color_patch/flower_137/train/ours_31500/renders	
flower_138	1	28	0.105498	success	5	24	0.209342	success	/mnt/data2/experiments/3dgs/abl_color_patch/flower_138/train/ours_31500/renders	
flower_139	1	28	0.122028	success	5	24	0.238377	success	/mnt/data2/experiments/3dgs/abl_color_patch/flower_139/train/ours_31500/renders	
flower_140	1	28	0.138331	success	5	24	0.263531	success	/mnt/data2/experiments/3dgs/abl_color_patch/flower_140/train/ours_31500/renders	
flower_141	1	28	0.105409	success	5	24	0.208095	success	/mnt/data2/experiments/3dgs/abl_color_patch/flower_141/train/ours_31500/renders	
garden_0	1	160	0.190099	success	5	156	0.505997	success	/mnt/data2/experiments/3dgs/abl_color_patch/garden_0/train/ours_31500/renders	
garden_1	1	160	0.207986	success	5	156	0.544654	success	/mnt/data2/experiments/3dgs/abl_color_patch/garden_1/train/ours_31500/renders	
garden_2	1	160	0.169069	success	5	156	0.511693	success	/mnt/data2/experiments/3dgs/abl_color_patch/garden_2/train/ours_31500/renders	
garden_3	1	160	0.101364	success	5	156	0.244829	success	/mnt/data2/experiments/3dgs/abl_color_patch/garden_3/train/ours_31500/renders	
garden_4	1	160	0.180454	success	5	156	0.473562	success	/mnt/data2/experiments/3dgs/abl_color_patch/garden_4/train/ours_31500/renders	
garden_5	1	160	0.181739	success	5	156	0.489253	success	/mnt/data2/experiments/3dgs/abl_color_patch/garden_5/train/ours_31500/renders	
garden_6	1	160	0.190846	success	5	156	0.496836	success	/mnt/data2/experiments/3dgs/abl_color_patch/garden_6/train/ours_31500/renders	
garden_7	1	160	0.168003	success	5	156	0.429779	success	/mnt/data2/experiments/3dgs/abl_color_patch/garden_7/train/ours_31500/renders	
garden_8	1	160	0.186817	success	5	156	0.576297	success	/mnt/data2/experiments/3dgs/abl_color_patch/garden_8/train/ours_31500/renders	
garden_9	1	160	0.181166	success	5	156	0.505945	success	/mnt/data2/experiments/3dgs/abl_color_patch/garden_9/train/ours_31500/renders	
garden_10	1	160	0.180735	success	5	156	0.546780	success	/mnt/data2/experiments/3dgs/abl_color_patch/garden_10/train/ours_31500/renders	
garden_11	1	160	0.210541	success	5	156	0.606284	success	/mnt/data2/experiments/3dgs/abl_color_patch/garden_11/train/ours_31500/renders	
garden_12	1	160	0.204102	success	5	156	0.498655	success	/mnt/data2/experiments/3dgs/abl_color_patch/garden_12/train/ours_31500/renders	
garden_13	1	160	0.176063	success	5	156	0.547823	success	/mnt/data2/experiments/3dgs/abl_color_patch/garden_13/train/ours_31500/renders	
garden_14	1	160	0.197774	success	5	156	0.563414	success	/mnt/data2/experiments/3dgs/abl_color_patch/garden_14/train/ours_31500/renders	
garden_15	1	160	0.166189	success	5	156	0.531000	success	/mnt/data2/experiments/3dgs/abl_color_patch/garden_15/train/ours_31500/renders	
garden_16	1	160	0.180766	success	5	156	0.421031	success	/mnt/data2/experiments/3dgs/abl_color_patch/garden_16/train/ours_31500/renders	
garden_17	1	160	0.179161	success	5	156	0.543629	success	/mnt/data2/experiments/3dgs/abl_color_patch/garden_17/train/ours_31500/renders	
garden_18	1	160	0.176636	success	5	156	0.476069	success	/mnt/data2/experiments/3dgs/abl_color_patch/garden_18/train/ours_31500/renders	
garden_19	1	160	0.193047	success	5	156	0.541366	success	/mnt/data2/experiments/3dgs/abl_color_patch/garden_19/train/ours_31500/renders	
garden_20	1	160	0.192491	success	5	156	0.579469	success	/mnt/data2/experiments/3dgs/abl_color_patch/garden_20/train/ours_31500/renders	
garden_21	1	160	0.294807	success	5	156	0.512162	success	/mnt/data2/experiments/3dgs/abl_color_patch/garden_21/train/ours_31500/renders	
garden_22	1	160	0.221035	success	5	156	0.626363	success	/mnt/data2/experiments/3dgs/abl_color_patch/garden_22/train/ours_31500/renders	
garden_23	1	160	0.212103	success	5	156	0.611200	success	/mnt/data2/experiments/3dgs/abl_color_patch/garden_23/train/ours_31500/renders	
garden_24	1	160	0.176424	success	5	156	0.466748	success	/mnt/data2/experiments/3dgs/abl_color_patch/garden_24/train/ours_31500/renders	
garden_25	1	160	0.189490	success	5	156	0.582031	success	/mnt/data2/experiments/3dgs/abl_color_patch/garden_25/train/ours_31500/renders	
garden_26	1	160	0.210646	success	5	156	0.590429	success	/mnt/data2/experiments/3dgs/abl_color_patch/garden_26/train/ours_31500/renders	
garden_27	1	160	0.183565	success	5	156	0.515950	success	/mnt/data2/experiments/3dgs/abl_color_patch/garden_27/train/ours_31500/renders	
garden_28	1	160	0.175621	success	5	156	0.495158	success	/mnt/data2/experiments/3dgs/abl_color_patch/garden_28/train/ours_31500/renders	
garden_29	1	160	0.197509	success	5	156	0.512361	success	/mnt/data2/experiments/3dgs/abl_color_patch/garden_29/train/ours_31500/renders	
garden_30	1	160	0.238488	success	5	156	0.606253	success	/mnt/data2/experiments/3dgs/abl_color_patch/garden_30/train/ours_31500/renders	
garden_31	1	160	0.203579	success	5	156	0.598766	success	/mnt/data2/experiments/3dgs/abl_color_patch/garden_31/train/ours_31500/renders	
garden_32	1	160	0.182808	success	5	156	0.565788	success	/mnt/data2/experiments/3dgs/abl_color_patch/garden_32/train/ours_31500/renders	
garden_33	1	160	0.195231	success	5	156	0.566241	success	/mnt/data2/experiments/3dgs/abl_color_patch/garden_33/train/ours_31500/renders	
garden_34	1	160	0.222888	success	5	156	0.621020	success	/mnt/data2/experiments/3dgs/abl_color_patch/garden_34/train/ours_31500/renders	
garden_35	1	160	0.183240	success	5	156	0.488438	success	/mnt/data2/experiments/3dgs/abl_color_patch/garden_35/train/ours_31500/renders	
garden_36	1	160	0.192637	success	5	156	0.524872	success	/mnt/data2/experiments/3dgs/abl_color_patch/garden_36/train/ours_31500/renders	
garden_37	1	160	0.224797	success	5	156	0.591599	success	/mnt/data2/experiments/3dgs/abl_color_patch/garden_37/train/ours_31500/renders	
garden_38	1	160	0.240172	success	5	156	0.615449	success	/mnt/data2/experiments/3dgs/abl_color_patch/garden_38/train/ours_31500/renders	
garden_39	1	160	0.186649	success	5	156	0.571529	success	/mnt/data2/experiments/3dgs/abl_color_patch/garden_39/train/ours_31500/renders	
garden_40	1	160	0.190677	success	5	156	0.509205	success	/mnt/data2/experiments/3dgs/abl_color_patch/garden_40/train/ours_31500/renders	
garden_41	1	160	0.215599	success	5	156	0.602560	success	/mnt/data2/experiments/3dgs/abl_color_patch/garden_41/train/ours_31500/renders	
garden_42	1	160	0.166222	success	5	156	0.505036	success	/mnt/data2/experiments/3dgs/abl_color_patch/garden_42/train/ours_31500/renders	
garden_43	1	160	0.179735	success	5	156	0.559078	success	/mnt/data2/experiments/3dgs/abl_color_patch/garden_43/train/ours_31500/renders	
garden_44	1	160	0.173438	success	5	156	0.554793	success	/mnt/data2/experiments/3dgs/abl_color_patch/garden_44/train/ours_31500/renders	
garden_45	1	160	0.243228	success	5	156	0.617034	success	/mnt/data2/experiments/3dgs/abl_color_patch/garden_45/train/ours_31500/renders	
garden_46	1	160	0.204870	success	5	156	0.534223	success	/mnt/data2/experiments/3dgs/abl_color_patch/garden_46/train/ours_31500/renders	
garden_47	1	160	0.272874	success	5	156	0.622209	success	/mnt/data2/experiments/3dgs/abl_color_patch/garden_47/train/ours_31500/renders	
garden_48	1	160	0.211702	success	5	156	0.516662	success	/mnt/data2/experiments/3dgs/abl_color_patch/garden_48/train/ours_31500/renders	
garden_49	1	160	0.174687	success	5	156	0.527745	success	/mnt/data2/experiments/3dgs/abl_color_patch/garden_49/train/ours_31500/renders	
garden_50	1	160	0.223827	success	5	156	0.565922	success	/mnt/data2/experiments/3dgs/abl_color_patch/garden_50/train/ours_31500/renders	
garden_51	1	160	0.213686	success	5	156	0.570665	success	/mnt/data2/experiments/3dgs/abl_color_patch/garden_51/train/ours_31500/renders	
garden_52	1	160	0.201925	success	5	156	0.510429	success	/mnt/data2/experiments/3dgs/abl_color_patch/garden_52/train/ours_31500/renders	
garden_53	1	160	0.234064	success	5	156	0.597761	success	/mnt/data2/experiments/3dgs/abl_color_patch/garden_53/train/ours_31500/renders	
garden_54	1	160	0.211546	success	5	156	0.517676	success	/mnt/data2/experiments/3dgs/abl_color_patch/garden_54/train/ours_31500/renders	
garden_55	1	160	0.228864	success	5	156	0.587066	success	/mnt/data2/experiments/3dgs/abl_color_patch/garden_55/train/ours_31500/renders	
garden_56	1	160	0.208659	success	5	156	0.543415	success	/mnt/data2/experiments/3dgs/abl_color_patch/garden_56/train/ours_31500/renders	
garden_57	1	160	0.182417	success	5	156	0.513182	success	/mnt/data2/experiments/3dgs/abl_color_patch/garden_57/train/ours_31500/renders	
garden_58	1	160	0.216000	success	5	156	0.598167	success	/mnt/data2/experiments/3dgs/abl_color_patch/garden_58/train/ours_31500/renders	
garden_59	1	160	0.179101	success	5	156	0.598946	success	/mnt/data2/experiments/3dgs/abl_color_patch/garden_59/train/ours_31500/renders	
