dataset	short_step	short_pairs	short_mean_score	short_status	long_step	long_pairs	long_mean_score	long_status	renders_dir	message
trex_46	1	47	0.068695	success	5	43	0.162412	success	/mnt/data2/experiments/3dgs/output_Stylized/trex_46/train/ours_31500/renders	
trex_47	1	47	0.128455	success	5	43	0.237446	success	/mnt/data2/experiments/3dgs/output_Stylized/trex_47/train/ours_31500/renders	
trex_48	1	47	0.093780	success	5	43	0.209262	success	/mnt/data2/experiments/3dgs/output_Stylized/trex_48/train/ours_31500/renders	
trex_49	1	47	0.078526	success	5	43	0.187152	success	/mnt/data2/experiments/3dgs/output_Stylized/trex_49/train/ours_31500/renders	
trex_50	1	47	0.097538	success	5	43	0.207018	success	/mnt/data2/experiments/3dgs/output_Stylized/trex_50/train/ours_31500/renders	
trex_51	1	47	0.104357	success	5	43	0.219307	success	/mnt/data2/experiments/3dgs/output_Stylized/trex_51/train/ours_31500/renders	
trex_52	1	47	0.091506	success	5	43	0.211678	success	/mnt/data2/experiments/3dgs/output_Stylized/trex_52/train/ours_31500/renders	
trex_53	1	47	0.108901	success	5	43	0.217870	success	/mnt/data2/experiments/3dgs/output_Stylized/trex_53/train/ours_31500/renders	
trex_54	1	47	0.110060	success	5	43	0.235869	success	/mnt/data2/experiments/3dgs/output_Stylized/trex_54/train/ours_31500/renders	
trex_55	1	47	0.075321	success	5	43	0.210276	success	/mnt/data2/experiments/3dgs/output_Stylized/trex_55/train/ours_31500/renders	
trex_56	1	47	0.091204	success	5	43	0.204426	success	/mnt/data2/experiments/3dgs/output_Stylized/trex_56/train/ours_31500/renders	
trex_57	1	47	0.091676	success	5	43	0.196534	success	/mnt/data2/experiments/3dgs/output_Stylized/trex_57/train/ours_31500/renders	
trex_58	1	47	0.081984	success	5	43	0.204134	success	/mnt/data2/experiments/3dgs/output_Stylized/trex_58/train/ours_31500/renders	
trex_59	1	47	0.065024	success	5	43	0.133295	success	/mnt/data2/experiments/3dgs/output_Stylized/trex_59/train/ours_31500/renders	
trex_60	1	47	0.042791	success	5	43	0.098053	success	/mnt/data2/experiments/3dgs/output_Stylized/trex_60/train/ours_31500/renders	
trex_61	1	47	0.084801	success	5	43	0.194024	success	/mnt/data2/experiments/3dgs/output_Stylized/trex_61/train/ours_31500/renders	
trex_62	1	47	0.098944	success	5	43	0.218739	success	/mnt/data2/experiments/3dgs/output_Stylized/trex_62/train/ours_31500/renders	
trex_63	1	47	0.082905	success	5	43	0.186751	success	/mnt/data2/experiments/3dgs/output_Stylized/trex_63/train/ours_31500/renders	
trex_64	1	47	0.097268	success	5	43	0.203270	success	/mnt/data2/experiments/3dgs/output_Stylized/trex_64/train/ours_31500/renders	
trex_65	1	47	0.093254	success	5	43	0.207754	success	/mnt/data2/experiments/3dgs/output_Stylized/trex_65/train/ours_31500/renders	
trex_66	1	47	0.122038	success	5	43	0.237460	success	/mnt/data2/experiments/3dgs/output_Stylized/trex_66/train/ours_31500/renders	
trex_67	1	47	0.101239	success	5	43	0.212911	success	/mnt/data2/experiments/3dgs/output_Stylized/trex_67/train/ours_31500/renders	
trex_68	1	47	0.090007	success	5	43	0.202634	success	/mnt/data2/experiments/3dgs/output_Stylized/trex_68/train/ours_31500/renders	
trex_69	1	47	0.087747	success	5	43	0.191816	success	/mnt/data2/experiments/3dgs/output_Stylized/trex_69/train/ours_31500/renders	
trex_70	1	47	0.095435	success	5	43	0.207370	success	/mnt/data2/experiments/3dgs/output_Stylized/trex_70/train/ours_31500/renders	
trex_71	1	47	0.075663	success	5	43	0.216076	success	/mnt/data2/experiments/3dgs/output_Stylized/trex_71/train/ours_31500/renders	
trex_72	1	47	0.106600	success	5	43	0.213062	success	/mnt/data2/experiments/3dgs/output_Stylized/trex_72/train/ours_31500/renders	
trex_73	1	47	0.062086	success	5	43	0.151411	success	/mnt/data2/experiments/3dgs/output_Stylized/trex_73/train/ours_31500/renders	
trex_74	1	47	0.124086	success	5	43	0.239621	success	/mnt/data2/experiments/3dgs/output_Stylized/trex_74/train/ours_31500/renders	
trex_75	1	47	0.095972	success	5	43	0.209371	success	/mnt/data2/experiments/3dgs/output_Stylized/trex_75/train/ours_31500/renders	
trex_76	1	47	0.082139	success	5	43	0.189823	success	/mnt/data2/experiments/3dgs/output_Stylized/trex_76/train/ours_31500/renders	
trex_77	1	47	0.069917	success	5	43	0.160716	success	/mnt/data2/experiments/3dgs/output_Stylized/trex_77/train/ours_31500/renders	
trex_78	1	47	0.086321	success	5	43	0.199112	success	/mnt/data2/experiments/3dgs/output_Stylized/trex_78/train/ours_31500/renders	
trex_79	1	47	0.081980	success	5	43	0.182876	success	/mnt/data2/experiments/3dgs/output_Stylized/trex_79/train/ours_31500/renders	
trex_80	1	47	0.116609	success	5	43	0.241064	success	/mnt/data2/experiments/3dgs/output_Stylized/trex_80/train/ours_31500/renders	
trex_81	1	47	0.097362	success	5	43	0.198307	success	/mnt/data2/experiments/3dgs/output_Stylized/trex_81/train/ours_31500/renders	
trex_82	1	47	0.097189	success	5	43	0.217818	success	/mnt/data2/experiments/3dgs/output_Stylized/trex_82/train/ours_31500/renders	
trex_83	1	47	0.091090	success	5	43	0.187489	success	/mnt/data2/experiments/3dgs/output_Stylized/trex_83/train/ours_31500/renders	
trex_84	1	47	0.124195	success	5	43	0.240892	success	/mnt/data2/experiments/3dgs/output_Stylized/trex_84/train/ours_31500/renders	
trex_85	1	47	0.014796	success	5	43	0.024821	success	/mnt/data2/experiments/3dgs/output_Stylized/trex_85/train/ours_31500/renders	
trex_86	1	47	0.071345	success	5	43	0.164276	success	/mnt/data2/experiments/3dgs/output_Stylized/trex_86/train/ours_31500/renders	
trex_87	1	47	0.073229	success	5	43	0.175751	success	/mnt/data2/experiments/3dgs/output_Stylized/trex_87/train/ours_31500/renders	
trex_88	1	47	0.089218	success	5	43	0.199232	success	/mnt/data2/experiments/3dgs/output_Stylized/trex_88/train/ours_31500/renders	
trex_89	1	47	0.073912	success	5	43	0.175756	success	/mnt/data2/experiments/3dgs/output_Stylized/trex_89/train/ours_31500/renders	
trex_90	1	47	0.084991	success	5	43	0.186878	success	/mnt/data2/experiments/3dgs/output_Stylized/trex_90/train/ours_31500/renders	
trex_91	1	47	0.092425	success	5	43	0.218029	success	/mnt/data2/experiments/3dgs/output_Stylized/trex_91/train/ours_31500/renders	
trex_92	1	47	0.121082	success	5	43	0.238671	success	/mnt/data2/experiments/3dgs/output_Stylized/trex_92/train/ours_31500/renders	
trex_93	1	47	0.095187	success	5	43	0.212195	success	/mnt/data2/experiments/3dgs/output_Stylized/trex_93/train/ours_31500/renders	
trex_94	1	47	0.082477	success	5	43	0.184902	success	/mnt/data2/experiments/3dgs/output_Stylized/trex_94/train/ours_31500/renders	
trex_95	1	47	0.070239	success	5	43	0.163486	success	/mnt/data2/experiments/3dgs/output_Stylized/trex_95/train/ours_31500/renders	
trex_96	1	47	0.112016	success	5	43	0.267652	success	/mnt/data2/experiments/3dgs/output_Stylized/trex_96/train/ours_31500/renders	
trex_97	1	47	0.090791	success	5	43	0.202138	success	/mnt/data2/experiments/3dgs/output_Stylized/trex_97/train/ours_31500/renders	
trex_98	1	47	0.089225	success	5	43	0.204211	success	/mnt/data2/experiments/3dgs/output_Stylized/trex_98/train/ours_31500/renders	
trex_99	1	47	0.090499	success	5	43	0.201370	success	/mnt/data2/experiments/3dgs/output_Stylized/trex_99/train/ours_31500/renders	
trex_100	1	47	0.101752	success	5	43	0.201040	success	/mnt/data2/experiments/3dgs/output_Stylized/trex_100/train/ours_31500/renders	
trex_101	1	47	0.120777	success	5	43	0.241634	success	/mnt/data2/experiments/3dgs/output_Stylized/trex_101/train/ours_31500/renders	
trex_102	1	47	0.091845	success	5	43	0.212669	success	/mnt/data2/experiments/3dgs/output_Stylized/trex_102/train/ours_31500/renders	
trex_103	1	47	0.078545	success	5	43	0.178423	success	/mnt/data2/experiments/3dgs/output_Stylized/trex_103/train/ours_31500/renders	
trex_104	1	47	0.089909	success	5	43	0.198063	success	/mnt/data2/experiments/3dgs/output_Stylized/trex_104/train/ours_31500/renders	
trex_105	1	47	0.080854	success	5	43	0.183847	success	/mnt/data2/experiments/3dgs/output_Stylized/trex_105/train/ours_31500/renders	
trex_106	1	47	0.107931	success	5	43	0.217129	success	/mnt/data2/experiments/3dgs/output_Stylized/trex_106/train/ours_31500/renders	
trex_107	1	47	0.081153	success	5	43	0.192849	success	/mnt/data2/experiments/3dgs/output_Stylized/trex_107/train/ours_31500/renders	
trex_108	1	47	0.085170	success	5	43	0.191405	success	/mnt/data2/experiments/3dgs/output_Stylized/trex_108/train/ours_31500/renders	
trex_109	1	47	0.090239	success	5	43	0.206247	success	/mnt/data2/experiments/3dgs/output_Stylized/trex_109/train/ours_31500/renders	
trex_110	1	47	0.124904	success	5	43	0.249609	success	/mnt/data2/experiments/3dgs/output_Stylized/trex_110/train/ours_31500/renders	
trex_111	1	47	0.085500	success	5	43	0.195074	success	/mnt/data2/experiments/3dgs/output_Stylized/trex_111/train/ours_31500/renders	
trex_112	1	47	0.118333	success	5	43	0.228186	success	/mnt/data2/experiments/3dgs/output_Stylized/trex_112/train/ours_31500/renders	
trex_113	1	47	0.082943	success	5	43	0.194060	success	/mnt/data2/experiments/3dgs/output_Stylized/trex_113/train/ours_31500/renders	
trex_114	1	47	0.063431	success	5	43	0.152211	success	/mnt/data2/experiments/3dgs/output_Stylized/trex_114/train/ours_31500/renders	
trex_115	1	47	0.124212	success	5	43	0.240126	success	/mnt/data2/experiments/3dgs/output_Stylized/trex_115/train/ours_31500/renders	
trex_116	1	47	0.091040	success	5	43	0.203592	success	/mnt/data2/experiments/3dgs/output_Stylized/trex_116/train/ours_31500/renders	
trex_117	1	47	0.073996	success	5	43	0.156181	success	/mnt/data2/experiments/3dgs/output_Stylized/trex_117/train/ours_31500/renders	
trex_118	1	47	0.086062	success	5	43	0.196928	success	/mnt/data2/experiments/3dgs/output_Stylized/trex_118/train/ours_31500/renders	
trex_119	1	47	0.098770	success	5	43	0.253106	success	/mnt/data2/experiments/3dgs/output_Stylized/trex_119/train/ours_31500/renders	
trex_120	1	47	0.021795	success	5	43	0.051433	success	/mnt/data2/experiments/3dgs/output_Stylized/trex_120/train/ours_31500/renders	
trex_121	1	47	0.096954	success	5	43	0.218129	success	/mnt/data2/experiments/3dgs/output_Stylized/trex_121/train/ours_31500/renders	
trex_122	1	47	0.051316	success	5	43	0.128422	success	/mnt/data2/experiments/3dgs/output_Stylized/trex_122/train/ours_31500/renders	
trex_123	1	47	0.087990	success	5	43	0.202478	success	/mnt/data2/experiments/3dgs/output_Stylized/trex_123/train/ours_31500/renders	
trex_124	1	47	0.110829	success	5	43	0.229577	success	/mnt/data2/experiments/3dgs/output_Stylized/trex_124/train/ours_31500/renders	
trex_125	1	47	0.074343	success	5	43	0.175031	success	/mnt/data2/experiments/3dgs/output_Stylized/trex_125/train/ours_31500/renders	
trex_126	1	47	0.098279	success	5	43	0.214584	success	/mnt/data2/experiments/3dgs/output_Stylized/trex_126/train/ours_31500/renders	
trex_127	1	47	0.105517	success	5	43	0.208117	success	/mnt/data2/experiments/3dgs/output_Stylized/trex_127/train/ours_31500/renders	
trex_128	1	47	0.063943	success	5	43	0.153079	success	/mnt/data2/experiments/3dgs/output_Stylized/trex_128/train/ours_31500/renders	
trex_129	1	47	0.098563	success	5	43	0.200792	success	/mnt/data2/experiments/3dgs/output_Stylized/trex_129/train/ours_31500/renders	
trex_130	1	47	0.014145	success	5	43	0.022563	success	/mnt/data2/experiments/3dgs/output_Stylized/trex_130/train/ours_31500/renders	
trex_131	1	47	0.060025	success	5	43	0.157863	success	/mnt/data2/experiments/3dgs/output_Stylized/trex_131/train/ours_31500/renders	
trex_132	1	47	0.105420	success	5	43	0.220703	success	/mnt/data2/experiments/3dgs/output_Stylized/trex_132/train/ours_31500/renders	
trex_133	1	47	0.126373	success	5	43	0.246791	success	/mnt/data2/experiments/3dgs/output_Stylized/trex_133/train/ours_31500/renders	
trex_134	1	47	0.106147	success	5	43	0.222525	success	/mnt/data2/experiments/3dgs/output_Stylized/trex_134/train/ours_31500/renders	
trex_135	1	47	0.095246	success	5	43	0.209550	success	/mnt/data2/experiments/3dgs/output_Stylized/trex_135/train/ours_31500/renders	
trex_136	1	47	0.111505	success	5	43	0.229508	success	/mnt/data2/experiments/3dgs/output_Stylized/trex_136/train/ours_31500/renders	
trex_137	1	47	0.090852	success	5	43	0.196621	success	/mnt/data2/experiments/3dgs/output_Stylized/trex_137/train/ours_31500/renders	
trex_138	1	47	0.093805	success	5	43	0.206940	success	/mnt/data2/experiments/3dgs/output_Stylized/trex_138/train/ours_31500/renders	
trex_139	1	47	0.081366	success	5	43	0.186738	success	/mnt/data2/experiments/3dgs/output_Stylized/trex_139/train/ours_31500/renders	
trex_140	1	47	0.103891	success	5	43	0.226120	success	/mnt/data2/experiments/3dgs/output_Stylized/trex_140/train/ours_31500/renders	
trex_141	1	47	0.095314	success	5	43	0.212293	success	/mnt/data2/experiments/3dgs/output_Stylized/trex_141/train/ours_31500/renders	
truck_0	1	218	0.176882	success	5	214	0.495887	success	/mnt/data2/experiments/3dgs/output_Stylized/truck_0/train/ours_31500/renders	
truck_1	1	218	0.182212	success	5	214	0.501404	success	/mnt/data2/experiments/3dgs/output_Stylized/truck_1/train/ours_31500/renders	
truck_2	1	218	0.169793	success	5	214	0.507316	success	/mnt/data2/experiments/3dgs/output_Stylized/truck_2/train/ours_31500/renders	
truck_3	1	218	0.135440	success	5	214	0.355110	success	/mnt/data2/experiments/3dgs/output_Stylized/truck_3/train/ours_31500/renders	
truck_4	1	218	0.172623	success	5	214	0.490424	success	/mnt/data2/experiments/3dgs/output_Stylized/truck_4/train/ours_31500/renders	
truck_5	1	218	0.178268	success	5	214	0.497165	success	/mnt/data2/experiments/3dgs/output_Stylized/truck_5/train/ours_31500/renders	
truck_6	1	218	0.168607	success	5	214	0.500921	success	/mnt/data2/experiments/3dgs/output_Stylized/truck_6/train/ours_31500/renders	
truck_7	1	218	0.171263	success	5	214	0.491209	success	/mnt/data2/experiments/3dgs/output_Stylized/truck_7/train/ours_31500/renders	
truck_8	1	218	0.179901	success	5	214	0.525446	success	/mnt/data2/experiments/3dgs/output_Stylized/truck_8/train/ours_31500/renders	
truck_9	1	218	0.173383	success	5	214	0.490034	success	/mnt/data2/experiments/3dgs/output_Stylized/truck_9/train/ours_31500/renders	
truck_10	1	218	0.168936	success	5	214	0.488783	success	/mnt/data2/experiments/3dgs/output_Stylized/truck_10/train/ours_31500/renders	
truck_11	1	218	0.181242	success	5	214	0.502240	success	/mnt/data2/experiments/3dgs/output_Stylized/truck_11/train/ours_31500/renders	
truck_12	1	218	0.180315	success	5	214	0.513755	success	/mnt/data2/experiments/3dgs/output_Stylized/truck_12/train/ours_31500/renders	
truck_13	1	218	0.167417	success	5	214	0.485719	success	/mnt/data2/experiments/3dgs/output_Stylized/truck_13/train/ours_31500/renders	
truck_14	1	218	0.170675	success	5	214	0.483523	success	/mnt/data2/experiments/3dgs/output_Stylized/truck_14/train/ours_31500/renders	
truck_15	1	218	0.138061	success	5	214	0.407993	success	/mnt/data2/experiments/3dgs/output_Stylized/truck_15/train/ours_31500/renders	
truck_16	1	218	0.175558	success	5	214	0.514988	success	/mnt/data2/experiments/3dgs/output_Stylized/truck_16/train/ours_31500/renders	
truck_17	1	218	0.162858	success	5	214	0.491817	success	/mnt/data2/experiments/3dgs/output_Stylized/truck_17/train/ours_31500/renders	
truck_18	1	218	0.162760	success	5	214	0.489471	success	/mnt/data2/experiments/3dgs/output_Stylized/truck_18/train/ours_31500/renders	
truck_19	1	218	0.174782	success	5	214	0.506957	success	/mnt/data2/experiments/3dgs/output_Stylized/truck_19/train/ours_31500/renders	
truck_20	1	218	0.169909	success	5	214	0.506710	success	/mnt/data2/experiments/3dgs/output_Stylized/truck_20/train/ours_31500/renders	
truck_21	1	218	0.169173	success	5	214	0.511960	success	/mnt/data2/experiments/3dgs/output_Stylized/truck_21/train/ours_31500/renders	
truck_22	1	218	0.188445	success	5	214	0.527415	success	/mnt/data2/experiments/3dgs/output_Stylized/truck_22/train/ours_31500/renders	
truck_23	1	218	0.174683	success	5	214	0.492222	success	/mnt/data2/experiments/3dgs/output_Stylized/truck_23/train/ours_31500/renders	
truck_24	1	218	0.175267	success	5	214	0.506366	success	/mnt/data2/experiments/3dgs/output_Stylized/truck_24/train/ours_31500/renders	
truck_25	1	218	0.180852	success	5	214	0.506302	success	/mnt/data2/experiments/3dgs/output_Stylized/truck_25/train/ours_31500/renders	
truck_26	1	218	0.166985	success	5	214	0.499816	success	/mnt/data2/experiments/3dgs/output_Stylized/truck_26/train/ours_31500/renders	
truck_27	1	218	0.168538	success	5	214	0.489775	success	/mnt/data2/experiments/3dgs/output_Stylized/truck_27/train/ours_31500/renders	
truck_28	1	218	0.164349	success	5	214	0.491946	success	/mnt/data2/experiments/3dgs/output_Stylized/truck_28/train/ours_31500/renders	
truck_29	1	218	0.174456	success	5	214	0.491666	success	/mnt/data2/experiments/3dgs/output_Stylized/truck_29/train/ours_31500/renders	
truck_30	1	218	0.173535	success	5	214	0.499043	success	/mnt/data2/experiments/3dgs/output_Stylized/truck_30/train/ours_31500/renders	
truck_31	1	218	0.179439	success	5	214	0.508566	success	/mnt/data2/experiments/3dgs/output_Stylized/truck_31/train/ours_31500/renders	
truck_32	1	218	0.161165	success	5	214	0.486747	success	/mnt/data2/experiments/3dgs/output_Stylized/truck_32/train/ours_31500/renders	
truck_33	1	218	0.174227	success	5	214	0.520820	success	/mnt/data2/experiments/3dgs/output_Stylized/truck_33/train/ours_31500/renders	
truck_34	1	218	0.193930	success	5	214	0.521581	success	/mnt/data2/experiments/3dgs/output_Stylized/truck_34/train/ours_31500/renders	
truck_35	1	218	0.169251	success	5	214	0.494426	success	/mnt/data2/experiments/3dgs/output_Stylized/truck_35/train/ours_31500/renders	
truck_36	1	218	0.170620	success	5	214	0.500559	success	/mnt/data2/experiments/3dgs/output_Stylized/truck_36/train/ours_31500/renders	
truck_37	1	218	0.206509	success	5	214	0.505883	success	/mnt/data2/experiments/3dgs/output_Stylized/truck_37/train/ours_31500/renders	
truck_38	1	218	0.178792	success	5	214	0.494398	success	/mnt/data2/experiments/3dgs/output_Stylized/truck_38/train/ours_31500/renders	
truck_39	1	218	0.169272	success	5	214	0.497338	success	/mnt/data2/experiments/3dgs/output_Stylized/truck_39/train/ours_31500/renders	
truck_40	1	218	0.176948	success	5	214	0.501687	success	/mnt/data2/experiments/3dgs/output_Stylized/truck_40/train/ours_31500/renders	
truck_41	1	218	0.177107	success	5	214	0.498853	success	/mnt/data2/experiments/3dgs/output_Stylized/truck_41/train/ours_31500/renders	
truck_42	1	218	0.156544	success	5	214	0.477774	success	/mnt/data2/experiments/3dgs/output_Stylized/truck_42/train/ours_31500/renders	
truck_43	1	218	0.151745	success	5	214	0.463901	success	/mnt/data2/experiments/3dgs/output_Stylized/truck_43/train/ours_31500/renders	
truck_44	1	218	0.164611	success	5	214	0.480066	success	/mnt/data2/experiments/3dgs/output_Stylized/truck_44/train/ours_31500/renders	
truck_45	1	218	0.187625	success	5	214	0.494947	success	/mnt/data2/experiments/3dgs/output_Stylized/truck_45/train/ours_31500/renders	
truck_46	1	218	0.156808	success	5	214	0.485700	success	/mnt/data2/experiments/3dgs/output_Stylized/truck_46/train/ours_31500/renders	
truck_47	1	218	0.200862	success	5	214	0.527254	success	/mnt/data2/experiments/3dgs/output_Stylized/truck_47/train/ours_31500/renders	
truck_48	1	218	0.171243	success	5	214	0.494361	success	/mnt/data2/experiments/3dgs/output_Stylized/truck_48/train/ours_31500/renders	
truck_49	1	218	0.162970	success	5	214	0.485932	success	/mnt/data2/experiments/3dgs/output_Stylized/truck_49/train/ours_31500/renders	
truck_50	1	218	0.193502	success	5	214	0.498649	success	/mnt/data2/experiments/3dgs/output_Stylized/truck_50/train/ours_31500/renders	
truck_51	1	218	0.175012	success	5	214	0.512279	success	/mnt/data2/experiments/3dgs/output_Stylized/truck_51/train/ours_31500/renders	
truck_52	1	218	0.242194	success	5	214	0.512601	success	/mnt/data2/experiments/3dgs/output_Stylized/truck_52/train/ours_31500/renders	
truck_53	1	218	0.183566	success	5	214	0.512135	success	/mnt/data2/experiments/3dgs/output_Stylized/truck_53/train/ours_31500/renders	
truck_54	1	218	0.195873	success	5	214	0.518121	success	/mnt/data2/experiments/3dgs/output_Stylized/truck_54/train/ours_31500/renders	
truck_55	1	218	0.157398	success	5	214	0.462732	success	/mnt/data2/experiments/3dgs/output_Stylized/truck_55/train/ours_31500/renders	
truck_56	1	218	0.182943	success	5	214	0.505578	success	/mnt/data2/experiments/3dgs/output_Stylized/truck_56/train/ours_31500/renders	
truck_57	1	218	0.171000	success	5	214	0.512099	success	/mnt/data2/experiments/3dgs/output_Stylized/truck_57/train/ours_31500/renders	
truck_58	1	218	0.187722	success	5	214	0.513658	success	/mnt/data2/experiments/3dgs/output_Stylized/truck_58/train/ours_31500/renders	
truck_59	1	218	0.157780	success	5	214	0.483454	success	/mnt/data2/experiments/3dgs/output_Stylized/truck_59/train/ours_31500/renders	
truck_60	1	218	0.149775	success	5	214	0.318187	success	/mnt/data2/experiments/3dgs/output_Stylized/truck_60/train/ours_31500/renders	
truck_61	1	218	0.171081	success	5	214	0.476021	success	/mnt/data2/experiments/3dgs/output_Stylized/truck_61/train/ours_31500/renders	
truck_62	1	218	0.175107	success	5	214	0.503795	success	/mnt/data2/experiments/3dgs/output_Stylized/truck_62/train/ours_31500/renders	
truck_63	1	218	0.157509	success	5	214	0.484071	success	/mnt/data2/experiments/3dgs/output_Stylized/truck_63/train/ours_31500/renders	
truck_64	1	218	0.178978	success	5	214	0.507341	success	/mnt/data2/experiments/3dgs/output_Stylized/truck_64/train/ours_31500/renders	
truck_65	1	218	0.176266	success	5	214	0.491729	success	/mnt/data2/experiments/3dgs/output_Stylized/truck_65/train/ours_31500/renders	
truck_66	1	218	0.189274	success	5	214	0.520634	success	/mnt/data2/experiments/3dgs/output_Stylized/truck_66/train/ours_31500/renders	
truck_67	1	218	0.178845	success	5	214	0.502374	success	/mnt/data2/experiments/3dgs/output_Stylized/truck_67/train/ours_31500/renders	
truck_68	1	218	0.181929	success	5	214	0.518058	success	/mnt/data2/experiments/3dgs/output_Stylized/truck_68/train/ours_31500/renders	
truck_69	1	218	0.179525	success	5	214	0.502683	success	/mnt/data2/experiments/3dgs/output_Stylized/truck_69/train/ours_31500/renders	
truck_70	1	218	0.190000	success	5	214	0.510541	success	/mnt/data2/experiments/3dgs/output_Stylized/truck_70/train/ours_31500/renders	
truck_71	1	218	0.168869	success	5	214	0.478036	success	/mnt/data2/experiments/3dgs/output_Stylized/truck_71/train/ours_31500/renders	
truck_72	1	218	0.192001	success	5	214	0.535378	success	/mnt/data2/experiments/3dgs/output_Stylized/truck_72/train/ours_31500/renders	
truck_73	1	218	0.164352	success	5	214	0.482520	success	/mnt/data2/experiments/3dgs/output_Stylized/truck_73/train/ours_31500/renders	
truck_74	1	218	0.185244	success	5	214	0.516320	success	/mnt/data2/experiments/3dgs/output_Stylized/truck_74/train/ours_31500/renders	
truck_75	1	218	0.164772	success	5	214	0.480966	success	/mnt/data2/experiments/3dgs/output_Stylized/truck_75/train/ours_31500/renders	
truck_76	1	218	0.169389	success	5	214	0.503797	success	/mnt/data2/experiments/3dgs/output_Stylized/truck_76/train/ours_31500/renders	
truck_77	1	218	0.175174	success	5	214	0.513621	success	/mnt/data2/experiments/3dgs/output_Stylized/truck_77/train/ours_31500/renders	
truck_78	1	218	0.162483	success	5	214	0.491282	success	/mnt/data2/experiments/3dgs/output_Stylized/truck_78/train/ours_31500/renders	
truck_79	1	218	0.177950	success	5	214	0.499028	success	/mnt/data2/experiments/3dgs/output_Stylized/truck_79/train/ours_31500/renders	
truck_80	1	218	0.172293	success	5	214	0.490260	success	/mnt/data2/experiments/3dgs/output_Stylized/truck_80/train/ours_31500/renders	
truck_81	1	218	0.162193	success	5	214	0.436222	success	/mnt/data2/experiments/3dgs/output_Stylized/truck_81/train/ours_31500/renders	
truck_82	1	218	0.185435	success	5	214	0.519387	success	/mnt/data2/experiments/3dgs/output_Stylized/truck_82/train/ours_31500/renders	
truck_83	1	218	0.167132	success	5	214	0.501299	success	/mnt/data2/experiments/3dgs/output_Stylized/truck_83/train/ours_31500/renders	
truck_84	1	218	0.199773	success	5	214	0.483680	success	/mnt/data2/experiments/3dgs/output_Stylized/truck_84/train/ours_31500/renders	
truck_85	1	218	0.047950	success	5	214	0.095098	success	/mnt/data2/experiments/3dgs/output_Stylized/truck_85/train/ours_31500/renders	
truck_86	1	218	0.190524	success	5	214	0.504199	success	/mnt/data2/experiments/3dgs/output_Stylized/truck_86/train/ours_31500/renders	
truck_87	1	218	0.171531	success	5	214	0.501435	success	/mnt/data2/experiments/3dgs/output_Stylized/truck_87/train/ours_31500/renders	
truck_88	1	218	0.184478	success	5	214	0.531392	success	/mnt/data2/experiments/3dgs/output_Stylized/truck_88/train/ours_31500/renders	
truck_89	1	218	0.165293	success	5	214	0.484715	success	/mnt/data2/experiments/3dgs/output_Stylized/truck_89/train/ours_31500/renders	
truck_90	1	218	0.169623	success	5	214	0.496006	success	/mnt/data2/experiments/3dgs/output_Stylized/truck_90/train/ours_31500/renders	
truck_91	1	218	0.176887	success	5	214	0.509769	success	/mnt/data2/experiments/3dgs/output_Stylized/truck_91/train/ours_31500/renders	
truck_92	1	218	0.198009	success	5	214	0.526938	success	/mnt/data2/experiments/3dgs/output_Stylized/truck_92/train/ours_31500/renders	
truck_93	1	218	0.180132	success	5	214	0.498126	success	/mnt/data2/experiments/3dgs/output_Stylized/truck_93/train/ours_31500/renders	
truck_94	1	218	0.185195	success	5	214	0.521005	success	/mnt/data2/experiments/3dgs/output_Stylized/truck_94/train/ours_31500/renders	
truck_95	1	218	0.146529	success	5	214	0.461132	success	/mnt/data2/experiments/3dgs/output_Stylized/truck_95/train/ours_31500/renders	
truck_96	1	218	0.197330	success	5	214	0.455998	success	/mnt/data2/experiments/3dgs/output_Stylized/truck_96/train/ours_31500/renders	
truck_97	1	218	0.160449	success	5	214	0.477638	success	/mnt/data2/experiments/3dgs/output_Stylized/truck_97/train/ours_31500/renders	
truck_98	1	218	0.173063	success	5	214	0.501538	success	/mnt/data2/experiments/3dgs/output_Stylized/truck_98/train/ours_31500/renders	
truck_99	1	218	0.183656	success	5	214	0.502201	success	/mnt/data2/experiments/3dgs/output_Stylized/truck_99/train/ours_31500/renders	
truck_100	1	218	0.181395	success	5	214	0.470051	success	/mnt/data2/experiments/3dgs/output_Stylized/truck_100/train/ours_31500/renders	
truck_101	1	218	0.201245	success	5	214	0.528318	success	/mnt/data2/experiments/3dgs/output_Stylized/truck_101/train/ours_31500/renders	
truck_102	1	218	0.182297	success	5	214	0.514929	success	/mnt/data2/experiments/3dgs/output_Stylized/truck_102/train/ours_31500/renders	
truck_103	1	218	0.169057	success	5	214	0.510083	success	/mnt/data2/experiments/3dgs/output_Stylized/truck_103/train/ours_31500/renders	
truck_104	1	218	0.180845	success	5	214	0.507275	success	/mnt/data2/experiments/3dgs/output_Stylized/truck_104/train/ours_31500/renders	
truck_105	1	218	0.166710	success	5	214	0.484058	success	/mnt/data2/experiments/3dgs/output_Stylized/truck_105/train/ours_31500/renders	
truck_106	1	218	0.158658	success	5	214	0.467458	success	/mnt/data2/experiments/3dgs/output_Stylized/truck_106/train/ours_31500/renders	
truck_107	1	218	0.156781	success	5	214	0.477361	success	/mnt/data2/experiments/3dgs/output_Stylized/truck_107/train/ours_31500/renders	
truck_108	1	218	0.156541	success	5	214	0.474265	success	/mnt/data2/experiments/3dgs/output_Stylized/truck_108/train/ours_31500/renders	
